suffix,status
ICU,Available
ICV,Available
ICW,Available
ICX,Available
ICY,Available
ICZ,Available
IDA,Available
IDB,Available
IDC,Available
IDD,Available
IDE,Available
IDF,Available
IDG,Available
IDH,Available
IDI,Available
IDJ,Available
IDK,Available
IDL,Available
IDM,Available
IDN,Available
IDO,Available
IDP,Available
IDQ,Available
IDR,Available
IDS,Available
IDT,Available
IDU,Available
IDV,Available
IDW,Available
IDX,Allocated
IDY,Available
IDZ,Available
IEA,Available
IEB,Available
IEC,Available
IED,Available
IEE,Available
IEF,Available
IEG,Available
IEH,Available
IEI,Available
IEJ,Available
IEK,Available
IEL,Available
IEM,Available
IEN,Available
IEO,Available
IEP,Available
IEQ,Available
IER,Available
IES,Available
IET,Available
IEU,Available
IEV,Available
IEW,Available
IEX,Available
IEY,Available
IEZ,Available
IFA,Available
IFB,Available
IFC,Available
IFD,Available
IFE,Available
IFF,Available
IFG,Available
IFH,Available
IFI,Available
IFJ,Available
IFK,Available
IFL,Available
IFM,Available
IFN,Available
IFO,Available
IFP,Available
IFQ,Available
IFR,Available
IFS,Available
IFT,Available
IFU,Available
IFV,Available
IFW,Available
IFX,Available
IFY,Available
IFZ,Available
IGA,Available
IGB,Available
IGC,Available
IGD,Available
IGE,Available
IGF,Available
IGG,Available
IGH,Available
IGI,Available
IGJ,Available
IGK,Available
IGL,Available
IGM,Available
IGN,Available
IGO,Available
IGP,Available
IGQ,Available
IGR,Available
IGS,Available
IGT,Available
IGU,Available
IGV,Available
IGW,Available
IGX,Available
IGY,Available
IGZ,Available
IHA,Available
IHB,Available
IHC,Available
IHD,Available
IHE,Available
IHF,Available
IHG,Available
IHH,Available
IHI,Available
IHJ,Available
IHK,Available
IHL,Available
IHM,Available
IHN,Available
IHO,Available
IHP,Available
IHQ,Available
IHR,Available
IHS,Available
IHT,Available
IHU,Available
IHV,Available
IHW,Available
IHX,Available
IHY,Available
IHZ,Available
IIA,Available
IIB,Available
IIC,Available
IID,Available
IIE,Available
IIF,Available
IIG,Available
IIH,Available
III,Available
IIJ,Available
IIK,Available
IIL,Available
IIM,Available
IIN,Available
IIO,Available
IIP,Available
IIQ,Available
IIR,Not Allowed
IIS,Available
IIT,Available
IIU,Available
IIV,Available
IIW,Available
IIX,Available
IIY,Available
IIZ,Available
IJA,Available
IJB,Available
IJC,Available
IJD,Available
IJE,Available
IJF,Available
IJG,Available
IJH,Available
IJI,Available
IJJ,Available
IJK,Available
IJL,Available
IJM,Available
IJN,Available
IJO,Available
IJP,Available
IJQ,Available
IJR,Available
IJS,Available
IJT,Available
IJU,Available
IJV,Available
IJW,Available
IJX,Available
IJY,Available
IJZ,Available
IKA,Available
IKB,Available
IKC,Available
IKD,Allocated
IKE,Available
IKF,Available
IKG,Available
IKH,Available
IKI,Available
IKJ,Available
IKK,Available
IKL,Available
IKM,Available
IKN,Available
IKO,Available
IKP,Available
IKQ,Available
IKR,Available
IKS,Available
IKT,Available
IKU,Available
IKV,Available
IKW,Available
IKX,Available
IKY,Available
IKZ,Available
ILA,Available
ILB,Available
ILC,Available
ILD,Available
ILE,Available
ILF,Available
ILG,Available
ILH,Available
ILI,Available
ILJ,Available
ILK,Available
ILL,Available
ILM,Available
ILN,Available
ILO,Available
ILP,Available
ILQ,Available
ILR,Available
ILS,Available
ILT,Available
ILU,Available
ILV,Available
ILW,Available
ILX,Available
ILY,Available
ILZ,Available
IMA,Available
IMB,Available
IMC,Available
IMD,Available
IME,Available
IMF,Available
IMG,Available
IMH,Available
IMI,Available
IMJ,Available
IMK,Available
IML,Available
IMM,Available
IMN,Available
IMO,Available
IMP,Available
IMQ,Available
IMR,Available
IMS,Available
IMT,Available
IMU,Available
IMV,Available
IMW,Available
IMX,Available
IMY,Available
IMZ,Available
INA,Allocated
INB,Available
INC,Available
IND,Available
INE,Available
INF,Available
ING,Available
INH,Available
INI,Available
INJ,Available
INK,Available
INL,Available
INM,Available
INN,Available
INO,Available
INP,Available
INQ,Available
INR,Available
INS,Available
INT,Available
INU,Available
INV,Available
INW,Available
INX,Available
INY,Available
INZ,Available
IOA,Available
IOB,Available
IOC,Available
IOD,Available
IOE,Available
IOF,Available
IOG,Available
IOH,Available
IOI,Available
IOJ,Available
IOK,Available
IOL,Available
IOM,Available
ION,Available
IOO,Available
IOP,Available
IOQ,Available
IOR,Available
IOS,Available
IOT,Available
IOU,Available
IOV,Available
IOW,Available
IOX,Available
IOY,Available
IOZ,Available
IPA,Available
IPB,Available
IPC,Available
IPD,Available
IPE,Available
IPF,Available
IPG,Available
IPH,Available
IPI,Available
IPJ,Available
IPK,Available
IPL,Available
IPM,Available
IPN,Available
IPO,Available
IPP,Available
IPQ,Available
IPR,Available
IPS,Available
IPT,Available
IPU,Available
IPV,Available
IPW,Available
IPX,Available
IPY,Available
IPZ,Available
IQA,Available
IQB,Available
IQC,Available
IQD,Available
IQE,Available
IQF,Available
IQG,Available
IQH,Available
IQI,Available
IQJ,Available
IQK,Available
IQL,Available
IQM,Available
IQN,Available
IQO,Available
IQP,Available
IQQ,Available
IQR,Available
IQS,Available
IQT,Available
IQU,Available
IQV,Available
IQW,Available
IQX,Available
IQY,Available
IQZ,Available
IRA,Not Allowed
IRB,Available
IRC,Available
IRD,Available
IRE,Allocated
IRF,Available
IRG,Available
IRH,Available
IRI,Available
IRJ,Available
IRK,Available
IRL,Reserved
IRM,Available
IRN,Available
IRO,Available
IRP,Available
IRQ,Available
IRR,Available
IRS,Available
IRT,Available
IRU,Available
IRV,Available
IRW,Available
IRX,Available
IRY,Available
IRZ,Available
ISA,Available
ISB,Available
ISC,Available
ISD,Available
ISE,Available
ISF,Available
ISG,Available
ISH,Available
ISI,Available
ISJ,Available
ISK,Available
ISL,Available
ISM,Available
ISN,Available
ISO,Available
ISP,Available
ISQ,Available
ISR,Available
ISS,Available
IST,Available
ISU,Available
ISV,Available
ISW,Available
ISX,Available
ISY,Available
ISZ,Available
ITA,Allocated
ITB,Available
ITC,Available
ITD,Available
ITE,Available
ITF,Available
ITG,Available
ITH,Available
ITI,Available
ITJ,Available
ITK,Available
ITL,Available
ITM,Available
ITN,Available
ITO,Available
ITP,Available
ITQ,Available
ITR,Available
ITS,Available
ITT,Available
ITU,Available
ITV,Available
ITW,Available
ITX,Available
ITY,Available
ITZ,Available
IUA,Available
IUB,Available
IUC,Available
IUD,Not Allowed
IUE,Available
IUF,Available
IUG,Available
IUH,Available
IUI,Available
IUJ,Available
IUK,Available
IUL,Available
IUM,Available
IUN,Available
IUO,Available
IUP,Available
IUQ,Available
IUR,Available
IUS,Available
IUT,Available
IUU,Available
IUV,Available
IUW,Available
IUX,Available
IUY,Available
IUZ,Available
IVA,Available
IVB,Available
IVC,Available
IVD,Available
IVE,Available
IVF,Available
IVG,Available
IVH,Available
IVI,Available
IVJ,Available
IVK,Available
IVL,Available
IVM,Available
IVN,Available
IVO,Available
IVP,Available
IVQ,Available
IVR,Available
IVS,Available
IVT,Available
IVU,Available
IVV,Available
IVW,Available
IVX,Available
IVY,Available
IVZ,Available
IWA,Available
IWB,Available
IWC,Available
IWD,Available
IWE,Available
IWF,Available
IWG,Available
IWH,Available
IWI,Available
IWJ,Available
IWK,Available
IWL,Available
IWM,Available
IWN,Available
IWO,Available
IWP,Available
IWQ,Available
IWR,Available
IWS,Available
IWT,Available
IWU,Available
IWV,Available
IWW,Available
IWX,Available
IWY,Available
IWZ,Available
IXA,Available
IXB,Available
IXC,Available
IXD,Available
IXE,Available
IXF,Available
IXG,Available
IXH,Available
IXI,Available
IXJ,Available
IXK,Available
IXL,Available
IXM,Available
IXN,Available
IXO,Available
IXP,Available
IXQ,Available
IXR,Available
IXS,Available
IXT,Available
IXU,Available
IXV,Available
IXW,Available
IXX,Available
IXY,Available
IXZ,Available
IYA,Available
IYB,Available
IYC,Available
IYD,Available
IYE,Available
IYF,Available
IYG,Available
IYH,Available
IYI,Available
IYJ,Available
IYK,Available
IYL,Available
IYM,Available
IYN,Available
IYO,Available
IYP,Available
IYQ,Available
IYR,Available
IYS,Available
IYT,Available
IYU,Available
IYV,Available
IYW,Available
IYX,Available
IYY,Available
IYZ,Available
IZA,Available
IZB,Available
IZC,Available
IZD,Available
IZE,Available
IZF,Available
IZG,Available
IZH,Available
IZI,Available
IZJ,Available
IZK,Available
IZL,Available
IZM,Available
IZN,Available
IZO,Available
IZP,Available
IZQ,Available
IZR,Available
IZS,Available
IZT,Available
IZU,Available
IZV,Available
IZW,Available
IZX,Available
IZY,Available
IZZ,Available
JAA,Available
JAB,Available
JAC,Available
JAD,Available
JAE,Available
JAF,Available
JAG,Available
JAH,Available
JAI,Available
JAJ,Available
JAK,Reserved
JAL,Available
JAM,Available
JAN,Available
JAO,Available
JAP,Available
JAQ,Available
JAR,Available
JAS,Allocated
JAT,Available
JAU,Available
JAV,Available
JAW,Available
JAX,Allocated
JAY,Allocated
JAZ,Available
JBA,Available
JBB,Available
JBC,Available
JBD,Available
JBE,Allocated
JBF,Available
JBG,Available
JBH,Available
JBI,Available
JBJ,Available
JBK,Available
JBL,Available
JBM,Available
JBN,Available
JBO,Available
JBP,Available
JBQ,Available
JBR,Available
JBS,Available
JBT,Available
JBU,Available
JBV,Available
JBW,Available
JBX,Available
JBY,Available
JBZ,Available
JCA,Available
JCB,Available
JCC,Available
JCD,Available
JCE,Available
JCF,Available
JCG,Available
JCH,Available
JCI,Available
JCJ,Available
JCK,Available
JCL,Available
JCM,Available
JCN,Available
JCO,Available
JCP,Available
JCQ,Available
JCR,Available
JCS,Available
JCT,Available
JCU,Available
JCV,Available
JCW,Available
JCX,Available
JCY,Available
JCZ,Available
JDA,Available
JDB,Available
JDC,Available
JDD,Available
JDE,Available
JDF,Available
JDG,Available
JDH,Available
JDI,Available
JDJ,Available
JDK,Available
JDL,Available
JDM,Reserved
JDN,Available
JDO,Available
JDP,Available
JDQ,Available
JDR,Available
JDS,Available
JDT,Available
JDU,Available
JDV,Available
JDW,Available
JDX,Not Allowed
JDY,Available
JDZ,Available
JEA,Available
JEB,Available
JEC,Available
JED,Available
JEE,Available
JEF,Available
JEG,Allocated
JEH,Available
JEI,Available
JEJ,Available
JEK,Available
JEL,Available
JEM,Available
JEN,Allocated
JEO,Available
JEP,Available
JEQ,Available
JER,Available
JES,Available
JET,Available
JEU,Available
JEV,Available
JEW,Not Allowed
JEX,Available
JEY,Available
JEZ,Available
JFA,Available
JFB,Available
JFC,Available
JFD,Available
JFE,Available
JFF,Available
JFG,Available
JFH,Available
JFI,Available
JFJ,Available
JFK,Available
JFL,Available
JFM,Available
JFN,Available
JFO,Available
JFP,Available
JFQ,Available
JFR,Available
JFS,Available
JFT,Available
JFU,Available
JFV,Available
JFW,Available
JFX,Available
JFY,Available
JFZ,Available
JGA,Available
JGB,Available
JGC,Available
JGD,Available
JGE,Available
JGF,Available
JGG,Available
JGH,Available
JGI,Available
JGJ,Available
JGK,Available
JGL,Available
JGM,Available
JGN,Available
JGO,Available
JGP,Available
JGQ,Available
JGR,Available
JGS,Available
JGT,Available
JGU,Available
JGV,Available
JGW,Available
JGX,Available
JGY,Available
JGZ,Available
JHA,Available
JHB,Available
JHC,Allocated
JHD,Available
JHE,Available
JHF,Available
JHG,Available
JHH,Available
JHI,Available
JHJ,Available
JHK,Available
JHL,Available
JHM,Available
JHN,Available
JHO,Available
JHP,Available
JHQ,Available
JHR,Available
JHS,Available
JHT,Available
JHU,Available
JHV,Available
JHW,Available
JHX,Available
JHY,Available
JHZ,Available
JIA,Available
JIB,Available
JIC,Available
JID,Available
JIE,Available
JIF,Available
JIG,Available
JIH,Available
JII,Available
JIJ,Available
JIK,Available
JIL,Available
JIM,Allocated
JIN,Available
JIO,Available
JIP,Available
JIQ,Available
JIR,Available
JIS,Available
JIT,Available
JIU,Available
JIV,Available
JIW,Available
JIX,Available
JIY,Available
JIZ,Available
JJA,Available
JJB,Available
JJC,Available
JJD,Available
JJE,Available
JJF,Available
JJG,Available
JJH,Available
JJI,Available
JJJ,Not Allowed
JJK,Available
JJL,Available
JJM,Available
JJN,Available
JJO,Available
JJP,Available
JJQ,Available
JJR,Available
JJS,Available
JJT,Available
JJU,Available
JJV,Available
JJW,Available
JJX,Available
JJY,Available
JJZ,Available
JKA,Available
JKB,Available
JKC,Available
JKD,Available
JKE,Available
JKF,Available
JKG,Available
JKH,Available
JKI,Available
JKJ,Available
JKK,Available
JKL,Available
JKM,Available
JKN,Allocated
JKO,Available
JKP,Available
JKQ,Available
JKR,Available
JKS,Available
JKT,Available
JKU,Available
JKV,Available
JKW,Available
JKX,Available
JKY,Available
JKZ,Available
JLA,Available
JLB,Available
JLC,Available
JLD,Available
JLE,Available
JLF,Available
JLG,Available
JLH,Available
JLI,Available
JLJ,Available
JLK,Available
JLL,Available
JLM,Available
JLN,Available
JLO,Allocated
JLP,Available
JLQ,Available
JLR,Available
JLS,Available
JLT,Available
JLU,Available
JLV,Available
JLW,Available
JLX,Available
JLY,Available
JLZ,Available
JMA,Available
JMB,Allocated
JMC,Allocated
JMD,Available
JME,Available
JMF,Available
JMG,Available
JMH,Available
JMI,Available
JMJ,Available
JMK,Available
JML,Available
JMM,Available
JMN,Allocated
JMO,Available
JMP,Available
JMQ,Available
JMR,Available
JMS,Allocated
JMT,Available
JMU,Available
JMV,Available
JMW,Available
JMX,Available
JMY,Available
JMZ,Available
JNA,Available
JNB,Available
JNC,Available
JND,Available
JNE,Available
JNF,Available
JNG,Available
JNH,Available
JNI,Available
JNJ,Available
JNK,Available
JNL,Available
JNM,Available
JNN,Available
JNO,Available
JNP,Available
JNQ,Available
JNR,Available
JNS,Available
JNT,Available
JNU,Available
JNV,Available
JNW,Available
JNX,Available
JNY,Available
JNZ,Available
JOA,Available
JOB,Available
JOC,Allocated
JOD,Available
JOE,Allocated
JOF,Available
JOG,Available
JOH,Available
JOI,Available
JOJ,Available
JOK,Allocated
JOL,Allocated
JOM,Available
JON,Allocated
JOO,Available
JOP,Available
JOQ,Available
JOR,Available
JOS,Available
JOT,Available
JOU,Available
JOV,Available
JOW,Available
JOX,Available
JOY,Allocated
JOZ,Available
JPA,Available
JPB,Available
JPC,Available
JPD,Available
JPE,Available
JPF,Available
JPG,Available
JPH,Available
JPI,Available
JPJ,Available
JPK,Available
JPL,Allocated
JPM,Available
JPN,Available
JPO,Available
JPP,Available
JPQ,Available
JPR,Available
JPS,Available
JPT,Available
JPU,Available
JPV,Available
JPW,Available
JPX,Available
JPY,Available
JPZ,Available
JQA,Available
JQB,Available
JQC,Available
JQD,Available
JQE,Available
JQF,Available
JQG,Available
JQH,Available
JQI,Available
JQJ,Available
JQK,Available
JQL,Available
JQM,Available
JQN,Available
JQO,Available
JQP,Available
JQQ,Available
JQR,Available
JQS,Available
JQT,Available
JQU,Available
JQV,Available
JQW,Available
JQX,Available
JQY,Available
JQZ,Available
JRA,Available
JRB,Available
JRC,Allocated
JRD,Available
JRE,Allocated
JRF,Available
JRG,Available
JRH,Available
JRI,Available
JRJ,Available
JRK,Available
JRL,Available
JRM,Available
JRN,Available
JRO,Available
JRP,Available
JRQ,Available
JRR,Available
JRS,Available
JRT,Available
JRU,Available
JRV,Available
JRW,Available
JRX,Available
JRY,Available
JRZ,Available
JSA,Allocated
JSB,Available
JSC,Available
JSD,Available
JSE,Available
JSF,Allocated
JSG,Available
JSH,Available
JSI,Available
JSJ,Available
JSK,Available
JSL,Allocated
JSM,Available
JSN,Available
JSO,Available
JSP,Available
JSQ,Available
JSR,Available
JSS,Available
JST,Available
JSU,Available
JSV,Available
JSW,Available
JSX,Available
JSY,Available
JSZ,Available
JTA,Available
JTB,Allocated
JTC,Allocated
JTD,Available
JTE,Available
JTF,Available
JTG,Available
JTH,Available
JTI,Available
JTJ,Available
JTK,Available
JTL,Available
JTM,Available
JTN,Available
JTO,Available
JTP,Available
JTQ,Available
JTR,Available
JTS,Available
JTT,Available
JTU,Available
JTV,Available
JTW,Available
JTX,Available
JTY,Available
JTZ,Available
JUA,Available
JUB,Available
JUC,Available
JUD,Available
JUE,Available
JUF,Available
JUG,Available
JUH,Available
JUI,Available
JUJ,Available
JUK,Available
JUL,Available
JUM,Available
JUN,Available
JUO,Available
JUP,Available
JUQ,Available
JUR,Available
JUS,Available
JUT,Available
JUU,Available
JUV,Available
JUW,Available
JUX,Available
JUY,Available
JUZ,Available
JVA,Available
JVB,Available
JVC,Available
JVD,Available
JVE,Available
JVF,Available
JVG,Available
JVH,Available
JVI,Available
JVJ,Available
JVK,Available
JVL,Available
JVM,Available
JVN,Available
JVO,Available
JVP,Available
JVQ,Available
JVR,Available
JVS,Available
JVT,Available
JVU,Available
JVV,Available
JVW,Available
JVX,Available
JVY,Available
JVZ,Available
JWA,Available
JWB,Available
JWC,Available
JWD,Available
JWE,Available
JWF,Available
JWG,Available
JWH,Available
JWI,Available
JWJ,Available
JWK,Available
JWL,Available
JWM,Available
JWN,Available
JWO,Available
JWP,Available
JWQ,Available
JWR,Available
JWS,Available
JWT,Available
JWU,Available
JWV,Available
JWW,Allocated
JWX,Available
JWY,Available
JWZ,Available
JXA,Available
JXB,Available
JXC,Available
JXD,Available
JXE,Available
JXF,Available
JXG,Available
JXH,Available
JXI,Available
JXJ,Available
JXK,Available
JXL,Available
JXM,Available
JXN,Available
JXO,Available
JXP,Available
JXQ,Available
JXR,Available
JXS,Available
JXT,Available
JXU,Available
JXV,Available
JXW,Available
JXX,Available
JXY,Available
JXZ,Available
JYA,Available
JYB,Available
JYC,Available
JYD,Available
JYE,Available
JYF,Available
JYG,Available
JYH,Available
JYI,Available
JYJ,Available
JYK,Available
JYL,Available
JYM,Available
JYN,Available
JYO,Available
JYP,Available
JYQ,Available
JYR,Available
JYS,Available
JYT,Available
JYU,Available
JYV,Available
JYW,Available
JYX,Available
JYY,Available
JYZ,Available
JZA,Available
JZB,Available
JZC,Available
JZD,Available
JZE,Available
